"","date","day_of_week","DJ_return","log_volume","log_volatility","train"
"1137","1967-06-07","wed",0.007483,0.013376,-9.17217502321635,TRUE
"1138","1967-06-08","thur",0.004603,-0.187567,-9.25512897308893,TRUE
"1139","1967-06-09","fri",0.001934,-0.034621,-9.35615466291825,TRUE
"1140","1967-06-12","mon",0.004607,0.025207,-9.43459491521343,TRUE
"1141","1967-06-13","tues",0.008181,0.147224,-9.45097487706387,TRUE
"1142","1967-06-14","wed",-0.006271,0.09188,-9.50223624335501,TRUE
"1143","1967-06-15","thur",0.003005,0.11698,-9.59425394184839,TRUE
"1144","1967-06-16","fri",0.001968,0.07144,-9.69331674456558,TRUE
"1145","1967-06-19","mon",-0.00052,-0.152307,-9.79819049889197,TRUE
"1146","1967-06-20","tues",-0.004453,0.036972,-9.86465826213258,TRUE
"1147","1967-06-21","wed",-0.003356,-0.021538,-9.94623494110512,TRUE
"1148","1967-06-22","thur",-0.002247,-0.042317,-10.0399521571095,TRUE
"1149","1967-06-23","fri",0.001917,-0.084567,-10.1359990967951,TRUE
"1150","1967-06-26","mon",-0.006013,-0.093728,-10.144789473679,TRUE
"1151","1967-06-27","tues",-0.003124,-0.120728,-10.2229223147083,TRUE
"1152","1967-06-28","wed",-0.000598,-0.059132,-10.3271885279502,TRUE
"1153","1967-06-29","thur",-0.008008,0.007322,-10.2355967211963,TRUE
"1154","1967-06-30","fri",-0.001951,-0.230065,-10.329235473211,TRUE
"1155","1967-07-03","mon",-0.000663,-0.490988,-10.4331029367212,TRUE
"1156","1967-07-05","wed",0.006088,-0.071347,-10.4075318879667,TRUE
"1157","1967-07-06","thur",-0.001064,0.031046,-10.5087344846031,TRUE
"1158","1967-07-07","fri",0.005805,0.153598,-10.4855664577347,TRUE
"1159","1967-07-10","mon",0.007417,0.201318,-10.3930478937177,TRUE
"1160","1967-07-11","tues",0.004479,0.221666,-10.428202521563,TRUE
"1161","1967-07-12","wed",-0.000853,0.1209,-10.5308331349762,TRUE
"1162","1967-07-13","thur",-0.000193,0.072475,-10.6360377348629,TRUE
"1163","1967-07-14","fri",0.003999,0.084335,-10.6700823694733,TRUE
"1164","1967-07-17","mon",0.000782,0.037122,-10.7725221534112,TRUE
"1165","1967-07-18","tues",0.01501,0.18438,-10.0921939289797,TRUE
"1166","1967-07-19","wed",0.008036,0.245071,-10.0377259378783,TRUE
"1167","1967-07-20","thur",0.005927,0.103376,-10.057565501675,TRUE
"1168","1967-07-21","fri",0.000957,0.150006,-10.1605545523175,TRUE
"1169","1967-07-24","mon",-0.005545,-0.048581,-10.1812327595719,TRUE
"1170","1967-07-25","tues",-0.003588,-0.014463,-10.2495136826022,TRUE
"1171","1967-07-26","wed",0.002051,0.106542,-10.3417540935347,TRUE
"1172","1967-07-27","thur",0,0.210147,-10.4471146436374,TRUE
"1173","1967-07-28","fri",-0.001784,0.080352,-10.5403644246161,TRUE
"1174","1967-07-31","mon",0.003001,0.027629,-10.608574934429,TRUE
"1175","1967-08-01","tues",0.009608,0.195624,-10.3666439576177,TRUE
"1176","1967-08-02","wed",0.010135,0.292046,-10.162515568475,TRUE
"1177","1967-08-03","thur",-0.000314,0.283624,-10.2675914515264,TRUE
"1178","1967-08-04","fri",0.00194,0.094449,-10.3609917067197,TRUE
"1179","1967-08-07","mon",-0.003687,0.004216,-10.4197140682307,TRUE
"1180","1967-08-08","tues",0.002257,-0.116861,-10.5062764299842,TRUE
"1181","1967-08-09","wed",0.004618,0.00198,-10.5285795277473,TRUE
"1182","1967-08-10","thur",-0.00162,-0.108653,-10.6231031514967,TRUE
"1183","1967-08-11","fri",-0.004952,-0.198274,-10.6223994101422,TRUE
"1184","1967-08-14","mon",-0.004714,-0.229233,-10.6312199667049,TRUE
"1185","1967-08-15","tues",0.003084,-0.141908,-10.6937603598274,TRUE
"1186","1967-08-16","wed",-0.003782,-0.198522,-10.7313975121372,TRUE
"1187","1967-08-17","thur",0.002781,-0.131085,-10.7981816790202,TRUE
"1188","1967-08-18","fri",0.000882,-0.194078,-10.8993237823797,TRUE
"1189","1967-08-21","mon",-0.007394,-0.152562,-10.7203742232581,TRUE
"1190","1967-08-22","tues",-0.005264,-0.232001,-10.6952319492902,TRUE
"1191","1967-08-23","wed",-0.002615,-0.133749,-10.7676000566918,TRUE
"1192","1967-08-24","thur",-0.007374,-0.256329,-10.6208384951933,TRUE
"1193","1967-08-25","fri",-0.004898,-0.319962,-10.6225229601486,TRUE
"1194","1967-08-28","mon",0.000716,-0.461754,-10.7255505083754,TRUE
"1195","1967-08-29","tues",5.6e-05,-0.446104,-10.8308953506345,TRUE
"1196","1967-08-30","wed",-0.001163,-0.319368,-10.9286861957538,TRUE
"1197","1967-08-31","thur",0.008435,-0.11512,-10.6689138555385,TRUE
"1198","1967-09-01","fri",-0.000122,-0.289512,-10.7742032833428,TRUE
"1199","1967-09-05","tues",0.003268,-0.180898,-10.8244185337342,TRUE
"1200","1967-09-06","wed",0.003125,-0.043507,-10.8767005496649,TRUE
"1201","1967-09-07","thur",0.001333,-0.112453,-10.9716616199397,TRUE
"1202","1967-09-08","fri",-0.000694,-0.068106,-11.0739127567087,TRUE
"1203","1967-09-11","mon",0.002289,-0.08017,-11.1424203995763,TRUE
"1204","1967-09-12","tues",0.002339,-0.000509,-11.2066738781348,TRUE
"1205","1967-09-13","wed",0.013097,0.21972,-10.4352365514016,TRUE
"1206","1967-09-14","thur",0.006119,0.203415,-10.40815484448,TRUE
"1207","1967-09-15","fri",0.004337,0.030019,-10.4465612681101,TRUE
"1208","1967-09-18","mon",0.005619,0.15276,-10.4379052946585,TRUE
"1209","1967-09-19","tues",-0.009279,0.144854,-10.2607372330329,TRUE
"1210","1967-09-20","wed",-0.000301,0.095653,-10.3658097198961,TRUE
"1211","1967-09-21","thur",0.000742,0.121809,-10.4692305736845,TRUE
"1212","1967-09-22","fri",0.004151,0.109542,-10.5093607572552,TRUE
"1213","1967-09-25","mon",0.0093,0.087767,-10.312932670386,TRUE
"1214","1967-09-26","tues",-0.006276,0.092695,-10.2944777297641,TRUE
"1215","1967-09-27","wed",-0.00432,-0.121793,-10.3403272354034,TRUE
"1216","1967-09-28","thur",-0.004038,0.05091,-10.3911322748772,TRUE
"1217","1967-09-29","fri",-0.002931,-0.023094,-10.4658780865213,TRUE
"1218","1967-10-02","mon",-0.006127,-0.07572,-10.4346294955154,TRUE
"1219","1967-10-03","tues",0.003761,0.035085,-10.4879173779336,TRUE
"1220","1967-10-04","wed",-0.003446,0.1443,-10.5470308048843,TRUE
"1221","1967-10-05","thur",0.006319,-0.160854,-10.4963503994777,TRUE
"1222","1967-10-06","fri",0.001735,-0.013158,-10.5896809666688,TRUE
"1223","1967-10-09","mon",0.004909,0.114148,-10.5939814561505,TRUE
"1224","1967-10-10","tues",-0.007205,0.183478,-10.4922581413326,TRUE
"1225","1967-10-11","wed",-0.006887,0.116758,-10.4237229766016,TRUE
"1226","1967-10-12","thur",-0.00769,-0.249482,-10.3293153807632,TRUE
"1227","1967-10-13","fri",0.005428,-0.09707,-10.3391676711434,TRUE
"1228","1967-10-16","mon",-0.010566,-0.091177,-10.1198933535551,TRUE
"1229","1967-10-17","tues",-0.004589,0.032815,-10.1687656781767,TRUE
"1230","1967-10-18","wed",-0.000962,0.050519,-10.2714459154953,TRUE
"1231","1967-10-19","thur",0.000255,0.147012,-10.3765984042014,TRUE
"1232","1967-10-20","fri",-0.007765,-0.053785,-10.2871843195712,TRUE
"1233","1967-10-23","mon",-0.002322,-0.036539,-10.3751088094363,TRUE
"1234","1967-10-24","tues",-0.007258,0.098369,-10.308524152467,TRUE
"1235","1967-10-25","wed",-0.001634,0.023674,-10.4050290739305,TRUE
"1236","1967-10-26","thur",0.00468,-0.014434,-10.4330723681664,TRUE
"1237","1967-10-27","fri",-0.003047,-0.018001,-10.5040059632422,TRUE
"1238","1967-10-30","mon",-0.001758,0.016979,-10.5969243750383,TRUE
"1239","1967-10-31","tues",-0.00779,0.1741,-10.4634330448181,TRUE
"1240","1967-11-01","wed",-0.014495,0.071323,-9.97140692899653,TRUE
"1241","1967-11-02","thur",-0.002598,0.056737,-10.0608382135129,TRUE
"1242","1967-11-03","fri",-0.009539,-0.141941,-9.95380069584977,TRUE
"1243","1967-11-06","mon",-0.001554,0.018585,-10.0535351614832,TRUE
"1244","1967-11-08","wed",-0.00671,0.218985,-10.0489117854643,TRUE
"1245","1967-11-09","thur",0.008673,-0.13226,-9.97754644897101,TRUE
"1246","1967-11-10","fri",0.006792,-0.017963,-9.97820398668839,TRUE
"1247","1967-11-13","mon",-0.003564,-0.001155,-10.0535930252572,TRUE
"1248","1967-11-14","tues",-0.008574,0.019785,-9.98514629862997,TRUE
"1249","1967-11-15","wed",0.003256,-0.015242,-10.0652634640225,TRUE
"1250","1967-11-16","thur",0.005318,0.038917,-10.0993421086827,TRUE
"1251","1967-11-17","fri",0.002753,-0.012556,-10.1844257494546,TRUE
"1252","1967-11-20","mon",-0.005035,0.222263,-10.217822477594,TRUE
"1253","1967-11-21","tues",0.015237,0.184273,-9.78875449667638,TRUE
"1254","1967-11-22","wed",0.003519,0.170442,-9.86987967731249,TRUE
"1255","1967-11-24","fri",0.004088,-0.084433,-9.93996607692806,TRUE
"1256","1967-11-27","mon",0.005126,-0.026639,-9.98653247902864,TRUE
"1257","1967-11-28","tues",0.003135,0.067677,-10.0684346040082,TRUE
"1258","1967-11-29","wed",-0.001957,0.10014,-10.1638081866394,TRUE
"1259","1967-11-30","thur",-0.008346,-0.148499,-10.0861712548969,TRUE
"1260","1967-12-01","fri",0.003818,-0.055568,-10.1533876386135,TRUE
"1261","1967-12-04","mon",0.004924,0.130992,-10.1918498562928,TRUE
"1262","1967-12-05","tues",0.005216,0.226442,-10.2196439994339,TRUE
"1263","1967-12-06","wed",0.004673,0.145261,-10.2605525725446,TRUE
"1264","1967-12-07","thur",-6.7e-05,0.188526,-10.3658989558065,TRUE
"1265","1967-12-08","fri",-0.005586,0.036387,-10.3668054213696,TRUE
"1266","1967-12-11","mon",-0.005878,0.019188,-10.3570255671045,TRUE
"1267","1967-12-12","tues",-0.000851,0.053474,-10.4598584607926,TRUE
"1268","1967-12-13","wed",0.001179,0.192064,-10.5598419650175,TRUE
"1269","1967-12-14","thur",0.001246,0.175944,-10.6585743941978,TRUE
"1270","1967-12-15","fri",-0.003209,0.109147,-10.7164052424706,TRUE
"1271","1967-12-18","mon",0.00118,-0.000626,-10.8148101460726,TRUE
"1272","1967-12-19","tues",-0.000329,0.029137,-10.9195726531788,TRUE
"1273","1967-12-20","wed",0.006266,0.099876,-10.8089976053223,TRUE
"1274","1967-12-21","thur",0.001634,0.065547,-10.8997981590112,TRUE
"1275","1967-12-22","fri",-0.001104,-0.071722,-10.9978528723569,TRUE
"1276","1967-12-26","tues",0.000845,-0.112064,-11.098486740463,TRUE
"1277","1967-12-27","wed",0.00765,0.216016,-10.8464482882507,TRUE
"1278","1967-12-28","thur",0.003224,0.202196,-10.8941926111781,TRUE
"1279","1967-12-29","fri",0.008076,0.374329,-10.6700259775451,TRUE
"1280","1968-01-02","tues",0.00191,0.06662,-10.7580968094952,TRUE
"1281","1968-01-03","wed",-0.002993,0.196954,-10.8177328776816,TRUE
"1282","1968-01-04","thur",-0.005256,0.253551,-10.7805657443673,TRUE
"1283","1968-01-05","fri",0.002055,0.126921,-10.8636215049077,TRUE
"1284","1968-01-08","mon",0.008485,0.303763,-10.6197711272228,TRUE
"1285","1968-01-09","tues",-0.000693,0.260644,-10.722947443216,TRUE
"1286","1968-01-10","wed",-0.00479,0.095772,-10.718837621929,TRUE
"1287","1968-01-11","thur",-0.004613,0.216546,-10.7226765286189,TRUE
"1288","1968-01-12","fri",-0.000901,0.201591,-10.8239565010131,TRUE
"1289","1968-01-15","mon",-0.006965,0.163829,-10.6897751086292,TRUE
"1290","1968-01-16","tues",-0.006293,0.135925,-10.6185274390858,TRUE
"1291","1968-01-17","wed",-0.003795,0.177465,-10.6605249311072,TRUE
"1292","1968-01-18","thur",-0.001109,0.241601,-10.760070788908,TRUE
"1293","1968-01-19","fri",-0.002813,0.090643,-10.8248471092247,TRUE
"1294","1968-01-22","mon",-0.009829,-0.030233,-10.4988084486123,TRUE
"1295","1968-01-23","tues",-0.007993,0.002606,-10.3750437463868,TRUE
"1296","1968-01-24","wed",-0.002942,-0.042867,-10.4500571137839,TRUE
"1297","1968-01-25","thur",0.00234,0.114612,-10.5346170115057,TRUE
"1298","1968-01-26","fri",0.000937,-0.105428,-10.6363186255003,TRUE
"1299","1968-01-29","mon",-0.001608,-0.109735,-10.7297913388191,TRUE
"1300","1968-01-30","tues",-0.004758,-0.094088,-10.726324371859,TRUE
"1301","1968-01-31","wed",-0.004781,-0.166106,-10.722229249078,TRUE
"1302","1968-02-01","thur",0.006862,-0.05737,-10.6147005415357,TRUE
"1303","1968-02-02","fri",0.002551,-0.103354,-10.6910399225277,TRUE
"1304","1968-02-05","mon",-0.002818,-0.221739,-10.7583483398944,TRUE
"1305","1968-02-06","tues",0.000139,-0.265855,-10.8636073999569,TRUE
"1306","1968-02-07","wed",-0.001545,-0.283314,-10.9551994615533,TRUE
"1307","1968-02-08","thur",-0.011227,-0.140326,-10.4718028214637,TRUE
"1308","1968-02-09","fri",-0.012163,0.064133,-10.1195067921333,TRUE
"1309","1968-02-13","tues",-0.009894,-0.024906,-9.9858779137931,TRUE
"1310","1968-02-14","wed",0.006722,0.025455,-9.98774780824178,TRUE
"1311","1968-02-15","thur",0.002207,-0.126272,-10.0814032294887,TRUE
"1312","1968-02-16","fri",-0.00345,-0.198408,-10.1556596342109,TRUE
"1313","1968-02-19","mon",0.002758,-0.416013,-10.2394983356434,TRUE
"1314","1968-02-20","tues",0.005292,-0.222759,-10.2613532050871,TRUE
"1315","1968-02-21","wed",0.007244,-0.181646,-10.2124406578641,TRUE
"1316","1968-02-23","fri",0.000671,-0.219882,-10.3164393158402,TRUE
"1317","1968-02-26","mon",-0.009494,-0.338351,-10.1573418893699,TRUE
"1318","1968-02-27","tues",0.005816,-0.36388,-10.1702225547772,TRUE
"1319","1968-02-28","wed",-0.002318,-0.307727,-10.2601182117412,TRUE
"1320","1968-02-29","thur",-0.005008,-0.34465,-10.2888659560548,TRUE
"1321","1968-03-01","fri",-7.1e-05,-0.241303,-10.3942096138993,TRUE
"1322","1968-03-04","mon",-0.011825,-0.034688,-10.0890396017563,TRUE
"1323","1968-03-05","tues",-0.004259,0.042648,-10.1470090816289,TRUE
"1324","1968-03-06","wed",0.012234,-0.099621,-9.89868291332283,TRUE
"1325","1968-03-07","thur",-0.001183,-0.234161,-10.0009522115649,TRUE
"1326","1968-03-08","fri",-0.001173,-0.385989,-10.1029499782503,TRUE
"1327","1968-03-11","mon",0.009295,-0.135567,-9.9977331791783,TRUE
"1328","1968-03-12","tues",0.000213,-0.164194,-10.1029824506301,TRUE
"1329","1968-03-13","wed",-0.001175,-0.191172,-10.2046061589249,TRUE
"1330","1968-03-14","thur",-0.013532,0.066462,-9.87179297443602,TRUE
"1331","1968-03-15","fri",0.007959,0.029582,-9.84929429710323,TRUE
"1332","1968-03-18","mon",0.003028,-0.008549,-9.93553771564149,TRUE
"1333","1968-03-19","tues",-0.008487,-0.382858,-9.88792547229142,TRUE
"1334","1968-03-20","wed",-0.002572,-0.381763,-9.97891220651967,TRUE
"1335","1968-03-21","thur",-0.006908,-0.230524,-9.97598900045662,TRUE
"1336","1968-03-22","fri",0.001114,-0.087074,-10.0783868029229,TRUE
"1337","1968-03-25","mon",0.001476,-0.474223,-10.1779986115179,TRUE
"1338","1968-03-26","tues",0.005148,-0.21465,-10.2087108431982,TRUE
"1339","1968-03-27","wed",0.006031,-0.177387,-10.2100075497592,TRUE
"1340","1968-03-28","thur",-0.001735,-0.288801,-10.306322522492,TRUE
"1341","1968-03-29","fri",0.006624,-0.169081,-10.2755247511193,TRUE
"1342","1968-04-01","mon",0.024186,0.497623,-9.32111261576614,TRUE
"1343","1968-04-02","tues",0.003142,0.294306,-9.41429631351009,TRUE
"1344","1968-04-03","wed",0.005943,0.572598,-9.47265311777078,TRUE
"1345","1968-04-04","thur",0.003916,0.271326,-9.55610716951468,TRUE
"1346","1968-04-05","fri",-0.00772,0.137491,-9.57201421820477,TRUE
"1347","1968-04-08","mon",0.021267,0.169564,-9.13418891772636,TRUE
"1348","1968-04-10","wed",0.00924,0.611048,-9.15529079127371,TRUE
"1349","1968-04-11","thur",0.014525,0.246851,-9.0602777511728,TRUE
"1350","1968-04-15","mon",0.004956,0.242464,-9.1424191411577,TRUE
"1351","1968-04-16","tues",-0.003754,0.336157,-9.23325941826548,TRUE
"1352","1968-04-17","wed",0.001532,0.228403,-9.33595620404511,TRUE
"1353","1968-04-18","thur",0.001145,0.345779,-9.43966775381989,TRUE
"1354","1968-04-19","fri",-0.012796,0.256596,-9.33897497347601,TRUE
"1355","1968-04-22","mon",-0.006325,0.037887,-9.39501433350581,TRUE
"1356","1968-04-23","tues",0.006136,0.213131,-9.45128238027825,TRUE
"1357","1968-04-24","wed",0.001091,0.265647,-9.55496041197975,TRUE
"1358","1968-04-25","thur",0.007882,0.237308,-9.56734008293173,TRUE
"1359","1968-04-26","fri",0.000508,0.166866,-9.67229123197679,TRUE
"1360","1968-04-29","mon",0.002546,0.049807,-9.76628209257052,TRUE
"1361","1968-04-30","tues",0.004262,0.226215,-9.83705021030092,TRUE
"1362","1968-05-01","wed",0.001074,0.211177,-9.9400162763463,TRUE
"1363","1968-05-02","thur",0.005297,0.197121,-9.98271216161027,TRUE
"1364","1968-05-03","fri",0.001263,0.425283,-10.0842442543545,TRUE
"1365","1968-05-06","mon",-0.005104,0.032806,-10.1225357512663,TRUE
"1366","1968-05-07","tues",0.005855,0.165489,-10.1373008234015,TRUE
"1367","1968-05-08","wed",-0.001131,0.10481,-10.2390752604682,TRUE
"1368","1968-05-09","thur",-0.008207,0.087264,-10.1543523105053,TRUE
"1369","1968-05-10","fri",0.00171,-0.008602,-10.251393910283,TRUE
"1370","1968-05-13","mon",-0.003237,0.005152,-10.3243195284839,TRUE
"1371","1968-05-14","tues",-0.00209,0.107161,-10.41499974527,TRUE
"1372","1968-05-15","wed",-0.000264,0.106921,-10.5201015612607,TRUE
"1373","1968-05-16","thur",-0.004527,0.094534,-10.544476153176,TRUE
"1374","1968-05-17","fri",-0.005259,-0.002345,-10.5394909860303,TRUE
"1375","1968-05-20","mon",-0.005343,-0.059842,-10.5316930432419,TRUE
"1376","1968-05-21","tues",0.002379,0.100195,-10.6137507804821,TRUE
"1377","1968-05-22","wed",0.000524,0.175479,-10.7178694690217,TRUE
"1378","1968-05-23","thur",-0.004067,0.075027,-10.7434989570697,TRUE
"1379","1968-05-24","fri",0.002382,0.112192,-10.8200718274898,TRUE
"1380","1968-05-27","mon",-0.004119,0.066592,-10.8353351676472,TRUE
"1381","1968-05-28","tues",0.005793,0.151114,-10.767281189881,TRUE
"1382","1968-05-29","wed",-0.001752,0.168895,-10.8565859513029,TRUE
"1383","1968-05-31","fri",0.004225,0.093947,-10.8640269766922,TRUE
"1384","1968-06-03","mon",0.007072,0.214151,-10.714436768933,TRUE
"1385","1968-06-04","tues",0.012349,0.397193,-10.2530512698602,TRUE
"1386","1968-06-05","wed",-0.010098,0.249076,-10.0796816804242,TRUE
"1387","1968-06-06","thur",0.002982,0.281324,-10.1617470132496,TRUE
"1388","1968-06-07","fri",0.005205,0.349609,-10.192038001918,TRUE
"1389","1968-06-10","mon",-0.001641,0.180429,-10.2894453710737,TRUE
"1390","1968-06-11","tues",0.004991,0.248133,-10.3165245552208,TRUE
"1391","1968-06-13","thur",-0.004466,0.549225,-10.3570573597986,TRUE
"1392","1968-06-14","fri",-0.000263,0.175259,-10.462176570056,TRUE
"1393","1968-06-17","mon",-0.011194,0.019428,-10.1708805800643,TRUE
"1394","1968-06-18","tues",-0.003604,0.098424,-10.2392263381983,TRUE
"1395","1968-06-20","thur",-0.002135,0.272935,-10.3305138412894,TRUE
"1396","1968-06-21","fri",0.002946,0.079504,-10.4067475347465,TRUE
"1397","1968-06-24","mon",0.000998,-0.009177,-10.508450244471,TRUE
"1398","1968-06-25","tues",-0.000466,0.0592,-10.6129279495843,TRUE
"1399","1968-06-27","thur",-0.002944,0.207485,-10.6798780907227,TRUE
"1400","1968-06-28","fri",-0.001069,-0.037803,-10.7797367543732,TRUE
"1401","1968-07-01","mon",-0.001616,-0.115652,-10.8712489629505,TRUE
"1402","1968-07-02","tues",0.000547,0.052285,-10.9748637343323,TRUE
"1403","1968-07-03","wed",0.00741,0.125946,-10.7755446760681,TRUE
"1404","1968-07-08","mon",0.01001,0.270018,-10.4539185500945,TRUE
"1405","1968-07-09","tues",0.008532,0.247921,-10.3120039109776,TRUE
"1406","1968-07-11","thur",0.002604,0.446449,-10.3949439762553,TRUE
"1407","1968-07-12","fri",-0.00039,0.128963,-10.499751609199,TRUE
"1408","1968-07-15","mon",0.001365,0.022149,-10.5976240222813,TRUE
"1409","1968-07-16","tues",-0.002732,0.021179,-10.6703226088872,TRUE
"1410","1968-07-18","thur",-0.003534,0.277391,-10.7176405563581,TRUE
"1411","1968-07-19","fri",-0.0044,0.098001,-10.7303238524445,TRUE
"1412","1968-07-22","mon",-0.014993,0.01439,-10.0739734281544,TRUE
"1413","1968-07-23","tues",-0.002469,0.017162,-10.1633990874056,TRUE
"1414","1968-07-25","thur",-0.014163,0.184511,-9.81256881921552,TRUE
"1415","1968-07-26","fri",0.003382,-0.140875,-9.89498182898225,TRUE
"1416","1968-07-29","mon",-0.005768,-0.216738,-9.9295964425741,TRUE
"1417","1968-07-30","tues",-0.000408,-0.279324,-10.0345780408785,TRUE
"1418","1968-08-01","thur",-0.005599,0.04202,-10.0635159389538,TRUE
"1419","1968-08-02","fri",-0.007774,-0.333608,-10.0225073777014,TRUE
"1420","1968-08-05","mon",0.001445,-0.448493,-10.1226542719392,TRUE
"1421","1968-08-06","tues",0.005019,-0.361841,-10.160647662139,TRUE
"1422","1968-08-08","thur",-0.007497,-0.069053,-10.1162590797441,TRUE
"1423","1968-08-09","fri",-0.000828,-0.499704,-10.2197386612095,TRUE
"1424","1968-08-12","mon",0.012989,-0.286344,-9.91006634541636,TRUE
"1425","1968-08-13","tues",0.004146,-0.085232,-9.97770303816152,TRUE
"1426","1968-08-15","thur",-0.005861,-0.087762,-10.0040500415994,TRUE
"1427","1968-08-16","fri",0.007228,-0.335174,-9.98863201874322,TRUE
"1428","1968-08-19","mon",0.002019,-0.347184,-10.0841817142561,TRUE
"1429","1968-08-20","tues",0.001115,-0.272509,-10.1862399292627,TRUE
"1430","1968-08-22","thur",-0.000416,0.074051,-10.2910892653849,TRUE
"1431","1968-08-23","fri",0.004538,-0.352291,-10.3312047113302,TRUE
"1432","1968-08-26","mon",0.004238,-0.375598,-10.3771426402495,TRUE
"1433","1968-08-27","tues",-0.002771,-0.375251,-10.4554650863496,TRUE
"1434","1968-08-29","thur",0.000761,-0.249952,-10.5585954868308,TRUE
"1435","1968-08-30","fri",0.001877,-0.5339,-10.6489984949664,TRUE
"1436","1968-09-03","tues",0.004843,-0.479784,-10.650132560946,TRUE
"1437","1968-09-04","wed",0.007293,-0.32422,-10.5328643819255,TRUE
"1438","1968-09-05","thur",0.011587,-0.066692,-10.1936377349337,TRUE
"1439","1968-09-06","fri",0.004057,-0.050857,-10.2512656198855,TRUE
"1440","1968-09-09","mon",0.004041,-0.144993,-10.3065295986315,TRUE
"1441","1968-09-10","tues",-0.006073,-0.182616,-10.2962217437605,TRUE
"1442","1968-09-12","thur",-0.004065,0.064626,-10.3486168881355,TRUE
"1443","1968-09-13","fri",0.001702,-0.045246,-10.4439778541483,TRUE
"1444","1968-09-16","mon",0.004525,-0.025246,-10.4741130757955,TRUE
"1445","1968-09-17","tues",0.001822,0.023069,-10.5665091012415,TRUE
"1446","1968-09-19","thur",0.001007,0.270728,-10.6675057958519,TRUE
"1447","1968-09-20","fri",0.000476,0.038496,-10.7717855809853,TRUE
"1448","1968-09-23","mon",0.006502,-0.161854,-10.6751451819446,TRUE
"1449","1968-09-24","tues",0.00838,0.11208,-10.4896245389064,TRUE
"1450","1968-09-26","thur",-0.005386,0.32693,-10.4853731828413,TRUE
"1451","1968-09-27","fri",6e-04,0.015318,-10.5893036711188,TRUE
"1452","1968-09-30","mon",0.002129,0.003729,-10.6748670139151,TRUE
"1453","1968-10-01","tues",0.006954,0.122322,-10.571261766633,TRUE
"1454","1968-10-03","thur",0.007559,0.420682,-10.4554109032775,TRUE
"1455","1968-10-04","fri",0.003659,0.101572,-10.5104085976612,TRUE
"1456","1968-10-07","mon",0.003907,-0.110377,-10.5554052696026,TRUE
"1457","1968-10-08","tues",-0.00046,0.009265,-10.6598638185855,TRUE
"1458","1968-10-10","thur",-0.006779,0.199803,-10.5683870812989,TRUE
"1459","1968-10-11","fri",-2e-04,-0.094689,-10.6735745264579,TRUE
"1460","1968-10-14","mon",0.00039,-0.148656,-10.7782069706998,TRUE
"1461","1968-10-15","tues",0.005616,-0.035488,-10.7282014284315,TRUE
"1462","1968-10-17","thur",0.003761,0.4083,-10.7642972209808,TRUE
"1463","1968-10-18","fri",0.008908,0.076638,-10.5210861705198,TRUE
"1464","1968-10-21","mon",0,0.026103,-10.626446727388,TRUE
"1465","1968-10-22","tues",-0.004506,-0.02425,-10.6428960774274,TRUE
"1466","1968-10-24","thur",-0.00673,0.26346,-10.5569572012234,TRUE
"1467","1968-10-25","fri",0.004797,0.006716,-10.5685683060285,TRUE
"1468","1968-10-28","mon",-0.0037,-0.177454,-10.6164575125953,TRUE
"1469","1968-10-29","tues",-0.006968,-0.126216,-10.5228903413154,TRUE
"1470","1968-10-31","thur",0.001376,0.230015,-10.6204595023714,TRUE
"1471","1968-11-01","fri",-0.004188,0.024172,-10.6490246285308,TRUE
"1472","1968-11-04","mon",-0.002301,-0.246353,-10.7298854793912,TRUE
"1473","1968-11-06","wed",0.003418,-0.099867,-10.7776061617234,TRUE
"1474","1968-11-07","thur",0.001242,-0.177342,-10.874783723447,TRUE
"1475","1968-11-08","fri",0.008724,0.025244,-10.6108184480885,TRUE
"1476","1968-11-12","tues",0.005429,0.222294,-10.5914482064088,TRUE
"1477","1968-11-13","wed",0.003344,0.124019,-10.648540846798,TRUE
"1478","1968-11-14","thur",-0.003666,0.072907,-10.6928910403378,TRUE
"1479","1968-11-15","fri",0.002062,0.08173,-10.7776502631144,TRUE
"1480","1968-11-18","mon",-0.00226,0.040309,-10.8561793365466,TRUE
"1481","1968-11-19","tues",0.00316,0.088689,-10.9056058169658,TRUE
"1482","1968-11-21","thur",-0.001677,0.276178,-10.9940828632224,TRUE
"1483","1968-11-22","fri",0.001998,0.102617,-11.0733919968774,TRUE
"1484","1968-11-25","mon",0.004426,0.04023,-11.0474897527902,TRUE
"1485","1968-11-26","tues",0.008345,0.16023,-10.7568710931681,TRUE
"1486","1968-11-27","wed",-0.003242,0.1696,-10.8088620835261,TRUE
"1487","1968-11-29","fri",0.008932,0.027614,-10.5506507883943,TRUE
"1488","1968-12-02","mon",-0.001768,0.082955,-10.6428315628659,TRUE
"1489","1968-12-03","tues",0.0019,0.086431,-10.73153071349,TRUE
"1490","1968-12-05","thur",-0.007662,0.308648,-10.5755963990119,TRUE
"1491","1968-12-06","fri",0.000562,0.077973,-10.6795812193234,TRUE
"1492","1968-12-09","mon",0.001144,0.114871,-10.7786392201619,TRUE
"1493","1968-12-10","tues",-0.001707,0.028668,-10.8685899238103,TRUE
"1494","1968-12-12","thur",-0.000573,0.250481,-10.9720370882973,TRUE
"1495","1968-12-13","fri",0.004248,0.166968,-10.9669670877686,TRUE
"1496","1968-12-16","mon",-0.005078,0.121846,-10.9187928670503,TRUE
